spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,rms_mean,rms_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tempo,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,contrast_7_mean,contrast_7_std,genre
1158.0012026973084,433.41540416572286,2182.0034723901895,964.0384525099945,1320.9789237314546,385.9200128115134,0.07066888484423374,0.028722749285277,0.018668028,0.017893154,-405.6831,69.43645,145.69487,43.211502,-0.82672554,21.309505,23.067648,14.2501335,9.225309,9.44812,-2.6439385,8.458722,-5.750473,8.398377,-2.0919256,12.754157,-0.6470631,10.331219,6.759229,9.7436495,2.8076077,11.338134,2.446449,12.085509,5.084672,10.421929,0.2727673,0.32489315,0.22677553,0.31060717,0.14785752,0.21985856,0.11296467,0.15362225,0.2816814,0.328094,0.3678799,0.35386243,0.15742312,0.13917819,0.26766688,0.32076907,0.30054867,0.33219066,0.16199449,0.13027713,0.3298528,0.36102888,0.24189399,0.24419364,[161.49902344],18.797358796430427,4.1383976329936045,19.19016346985003,4.724024349227131,25.93852042481707,4.611821140197447,26.616986886548922,3.6290429777591426,25.596516549497828,3.398458757304357,22.72987280301014,3.3707829847099293,26.030287626087368,3.7690797112800336,classical
1184.5272815945475,427.01187874035253,2289.252823868034,906.7354699337623,1524.9012907885733,288.98743132622894,0.057591488486842105,0.03283759873780107,0.007990337,0.0054650214,-475.86765,76.265884,141.53087,35.076363,-8.475214,21.723936,33.992065,8.135858,0.5255781,12.311651,6.034853,6.1698256,0.027931426,9.520922,9.537156,14.577666,2.1625168,11.581699,7.0820985,11.328317,-8.048426,12.625851,-0.10827344,10.901156,0.78827393,13.100597,0.34971046,0.3773495,0.23413537,0.28054145,0.2839942,0.25711426,0.45938584,0.37921202,0.18989114,0.17808773,0.18594603,0.266713,0.16362259,0.17378624,0.35560971,0.32062972,0.37193885,0.34326574,0.22249715,0.18604743,0.38593262,0.36837462,0.20590173,0.1754531,[95.703125],19.09913002305224,4.053628951636077,18.562399119828644,4.63110822862349,23.04268541713528,4.945845082742949,24.88379052156571,4.770580125436122,22.35529092314234,4.190026614150153,21.597447958487635,3.805303684714527,24.482471435555876,4.557127371444123,classical
1218.4372978528547,325.7760603471931,2295.311120567676,684.9864910773482,1353.750904015808,280.9265364918071,0.0698128809500774,0.022786719160019932,0.0384091,0.0227037,-300.9405,73.23441,161.08626,30.167477,-24.240719,17.789515,27.966188,12.662731,-2.8622553,11.390758,2.3875618,8.519021,-11.273426,9.19811,0.22528113,9.271485,-6.841877,8.389879,6.0946074,8.755847,-8.138311,10.722331,-1.8053259,11.296333,-4.1101503,11.159517,0.21486038,0.31083703,0.124519646,0.101440474,0.35901687,0.31145304,0.34742388,0.36079267,0.16145898,0.11166114,0.33324087,0.3338135,0.1537383,0.13075729,0.26446405,0.2950884,0.28629646,0.31037706,0.2824712,0.2029635,0.51713103,0.39710218,0.18305007,0.14609261,[143.5546875],18.91869598566918,4.83862125294091,17.516567742073445,4.197907293894948,22.763709839670792,4.604047162579367,24.297873982392606,3.4057411997790807,24.37573039554119,3.7596324648865673,23.037321809333278,3.038560245587269,30.00591790734083,5.29307416517639,classical
1371.369631892757,328.85082563812205,2570.159458597378,730.4832401423996,1440.9709987339702,280.15395747869616,0.07956679022349071,0.02358068311481835,0.045445524,0.03885161,-278.22952,97.17176,147.87563,26.145609,-31.567955,13.866909,20.35228,11.468008,-9.5826435,10.4084,-6.244679,12.933868,-13.601204,10.5762825,-0.6661553,10.892788,-7.274475,8.767231,1.01987,10.433296,-11.758481,9.209607,-0.9619851,8.602915,-2.2164092,11.893469,0.30251762,0.30916545,0.2520546,0.27728435,0.22999144,0.2569424,0.1986901,0.25564468,0.20985182,0.21764259,0.3983382,0.35312846,0.26289874,0.25662094,0.1836668,0.2354712,0.17211804,0.21654494,0.2914658,0.291581,0.40952113,0.3652532,0.2907186,0.27465943,[135.99917763],18.323346450863472,4.854380104637863,18.161708019675203,4.432592788427497,20.66383299478797,4.299255755482465,22.400396547621288,3.401557838760768,21.988590682592967,2.8345499229213216,21.766670352812046,2.414207551946936,30.938514181820175,5.741363427052242,classical
1211.2151185706325,237.6698223994307,2237.4698036595396,556.1358440663652,1367.1077107608928,236.57830003290127,0.06844629813273993,0.019861194716400292,0.047890313,0.029766062,-278.78244,98.63415,160.01924,21.534771,-28.398981,20.817709,23.062634,11.795049,-2.6952755,13.961429,3.0099838,7.6984954,-11.293976,9.379416,-0.5086696,7.254438,-11.364047,9.3423395,3.1734755,6.769912,-5.1071954,9.789357,4.339189,8.47487,-4.0708914,8.018081,0.34315112,0.34013888,0.22835904,0.24330708,0.26773235,0.3109628,0.2932137,0.32259858,0.34069678,0.27390787,0.51950055,0.37774953,0.21404687,0.13533375,0.2646076,0.33679807,0.13242139,0.12618211,0.2302538,0.24766648,0.30119398,0.31802127,0.18020335,0.16169582,[107.66601562],21.14096723166284,5.643171077647379,17.582450300990942,4.266500641966045,21.572016333412005,4.199044996340465,22.241258833102226,3.478672324083938,22.085930567122702,3.034839950607015,21.98910085100987,2.9713620798665765,30.14498769895125,5.08680425311262,classical
983.7618406456091,216.91170786306432,1852.522131385449,541.0915657450415,1404.1321893997351,156.64202596276715,0.044227245791408666,0.01860499920108992,0.017124044,0.006708359,-406.96542,57.571083,163.13947,14.830393,-2.4138153,20.335701,32.456657,9.261006,7.907838,9.788002,9.677142,7.7431645,-5.4890423,8.692644,9.523497,6.0805573,-3.1028214,6.098314,10.209687,7.1324797,-10.385391,9.625157,-5.3867087,9.294524,-8.080065,9.3328285,0.12949495,0.22544572,0.0942414,0.13692908,0.30335686,0.21410568,0.62588435,0.39820242,0.27909845,0.16112062,0.24142134,0.3102413,0.15699328,0.1926943,0.21508312,0.23403418,0.30641973,0.33411852,0.2556505,0.26587126,0.39795923,0.34084472,0.20054816,0.23939794,[95.703125],20.024750939450538,4.157440695027593,22.19282326225613,4.580096805342728,23.501711200487634,4.393154494374403,23.570374951418504,4.422765472062346,23.95289707649838,3.7036067644048773,22.696417774394366,4.473932564970415,26.881326181591675,3.9199744437716326,classical
1253.1322234388265,240.80885651875533,2293.0278010412635,526.6830070388905,1371.33660933005,216.4204051508635,0.07164771490421827,0.01783729838692586,0.0666634,0.023640914,-223.17725,44.226414,163.24625,17.957018,-34.416225,7.7688885,24.187868,7.9823146,-10.304307,9.194963,3.2287347,8.435914,-12.884593,7.6105056,0.8050692,8.649628,-14.284255,7.994832,1.6726216,9.227998,-10.143485,7.932739,0.24415678,8.944719,-4.545105,8.256413,0.23656598,0.31553128,0.2523408,0.2502267,0.4524368,0.368132,0.2689935,0.2910365,0.13567854,0.18518734,0.15842445,0.22131635,0.18693046,0.19801998,0.30873927,0.34595656,0.20621265,0.21538791,0.31052682,0.29465562,0.34399158,0.34816244,0.17923899,0.20400196,[151.99908088],21.480692939879013,5.546596584489359,18.06003961942953,3.9964424258030804,21.474900145180662,4.007748536609293,23.251200673980097,3.26022927337431,22.69528775847731,2.843098589303892,23.453351756304475,2.346721986356453,33.058136866497804,4.029914193272411,classical
1184.065821842182,232.78159872946424,2139.1537314967104,449.6421613234719,1304.6126692322352,179.28729584931833,0.068293993687113,0.01962350056743968,0.06411321,0.022784222,-221.28345,29.682915,173.33664,19.58777,-37.456543,8.998147,24.362453,6.044646,-8.6876135,6.8227177,3.3857918,7.179189,-12.841177,6.198568,1.0815359,6.649534,-15.328135,7.486023,0.42323717,8.160199,-9.623609,8.153929,2.2928092,8.812171,-4.4855638,7.9899054,0.34090927,0.35115036,0.19695787,0.14617644,0.39420906,0.35260567,0.27632505,0.2615451,0.19342242,0.19101873,0.30051652,0.32107353,0.26003227,0.20804477,0.41850445,0.37101802,0.22972429,0.16499175,0.38449237,0.35167012,0.34364244,0.29811376,0.22966254,0.21225943,[129.19921875],21.623160114098848,5.307646671865852,16.10561282966632,3.97851707777634,19.59375160221315,3.8677436492994084,20.89238523937173,3.385093713176572,20.396636972406384,2.825351713952457,21.484223598457305,2.3019439812030766,32.16897750388794,3.0783557487033555,classical
1278.5745587488782,259.3662976556343,2233.2198293585525,578.6704298649663,1311.8194362471934,231.36169678407242,0.08174818292859908,0.020760958224874865,0.038869526,0.03529014,-319.33237,97.26002,143.66473,26.083138,-31.164366,22.293245,10.908863,19.361105,-5.55389,12.309082,-4.265031,11.208623,-8.952561,7.4969654,-5.58349,10.867023,-8.020538,9.44969,2.3426132,9.986215,-4.4772716,11.186441,-0.31978709,9.353505,0.9748614,8.886359,0.31284007,0.3662711,0.1713587,0.15496026,0.38464493,0.36517465,0.14286056,0.11347176,0.20876607,0.27429208,0.192518,0.27280962,0.17999874,0.15658794,0.49195927,0.3926131,0.2052153,0.19264619,0.22396678,0.30167702,0.16185713,0.23048332,0.27214864,0.2760153,[161.49902344],20.102467488022526,5.10270727488555,19.919293575806726,5.24731840113561,23.463611125553054,4.775386626974885,25.949903841589844,4.178014213623074,24.540395692698553,3.341284010050292,22.346525926887658,2.794287515535251,28.57744006464816,5.346915723450224,classical
901.7856877463795,165.5821813848802,1456.6161920411669,358.664726630129,1171.7473217395366,162.05666989653335,0.05344941224845201,0.016686287337482238,0.028412972,0.014405327,-366.25018,63.746784,181.5994,12.10414,-5.5262704,17.974043,27.008371,9.4283905,-4.8321323,11.003345,4.6107154,9.588156,-10.542602,7.1154313,0.16762114,6.919239,-11.139511,9.728758,3.584806,7.0973587,-10.332784,7.953589,-1.0784338,9.426803,-4.5973077,9.791808,0.4182708,0.38445348,0.22012053,0.18345341,0.16716902,0.2618864,0.07946457,0.11277702,0.14575414,0.15551816,0.3348093,0.3778932,0.1414062,0.12705699,0.27820534,0.35595313,0.17903656,0.15766448,0.44037536,0.40559536,0.31955686,0.27066782,0.16464056,0.14078489,[135.99917763],20.27960411697216,4.999654957187369,20.98702994863609,3.8002993054173237,25.202498153938944,4.069005670516816,25.724923592021472,4.201183472980477,23.539207367391345,3.382873739532554,21.397036793278573,3.0350872000379745,26.932918355998503,4.379044420686522,classical
1313.7853629984959,377.3277156305676,2397.4188364696206,761.4307643326928,1371.0449454528034,303.0767314922397,0.08109777113970588,0.026372057899122735,0.06258049,0.025580762,-228.95734,56.021267,153.97128,30.005833,-30.685278,17.450266,20.8126,11.434199,-6.08023,12.162864,1.1724142,8.842665,-10.788691,10.451924,-3.8824687,10.12351,-11.589583,7.8796344,0.88214755,8.919885,-8.279237,9.892704,-0.72677463,7.956346,-3.1044507,10.223056,0.3316297,0.37725034,0.23058379,0.19937994,0.42773136,0.3782373,0.16584487,0.14999092,0.19227245,0.25872526,0.17101148,0.21913125,0.295143,0.26344475,0.4496234,0.3815353,0.19933179,0.16849943,0.28147656,0.3044264,0.14883104,0.16012132,0.26160613,0.27591774,[161.49902344],20.19004116477174,5.547000668766845,17.040464280317547,4.837341651948516,21.123625550182997,4.322979294081541,24.042778580306624,3.7471123812527107,23.397165467445383,3.065654007895275,23.237772256411414,2.777011682185363,32.783108258842894,5.459949765901786,classical
1558.8985316523576,428.58577668850046,2922.2156630950076,813.5381150881905,1578.5925974537631,262.84429829869026,0.09221523981714397,0.03377849208937967,0.041575287,0.034915194,-297.24658,113.736565,130.27441,39.47013,-30.589977,18.207556,27.486969,9.135747,-7.0549927,13.620755,1.9900562,11.285406,-11.125771,10.38892,4.752086,8.385349,-8.771535,12.096819,5.415232,10.3444195,-5.375333,15.568,4.4642715,12.727703,1.7346498,13.581858,0.36048025,0.3655111,0.22205938,0.17296349,0.47712737,0.4183192,0.17473975,0.1263693,0.24922943,0.28748527,0.21840902,0.29761034,0.17295782,0.17116831,0.27068484,0.31412902,0.14502995,0.11518189,0.28257293,0.3271967,0.12316124,0.124881774,0.2671437,0.30883968,[135.99917763],19.750661102442095,5.192218252186965,16.79876009978227,4.773267592175352,22.174128319642172,4.879353217957102,24.06138093457677,3.8340952394432706,23.500242186682748,3.2781629385784763,23.175207244486668,2.800274516967126,32.097424905215085,4.785008350411452,classical
1243.720620928661,359.31982183057045,2353.2857700029026,698.7859047702765,1358.6088246693332,240.30938173813632,0.06372448239164087,0.029303900200503653,0.029729722,0.016558243,-315.67807,62.750637,149.66841,22.512964,-30.59499,20.661766,23.221498,7.515123,-8.699832,15.194667,-10.104396,7.3722568,-15.733574,9.323767,-4.047281,8.529319,-7.652163,9.84949,0.04623177,8.562348,-11.143897,7.3055964,-7.67045,8.47827,-5.870634,7.9596467,0.2574662,0.29357544,0.19069208,0.20936307,0.39334616,0.35331535,0.3091071,0.31069115,0.17859882,0.19976199,0.2805634,0.29738685,0.22978078,0.25218755,0.36819246,0.3388374,0.3332649,0.3160305,0.29600435,0.2608822,0.3154036,0.3430881,0.18751426,0.1978081,[117.45383523],15.504047846941994,4.747278854285442,20.06475345604497,5.110531101956235,20.90452381923443,3.965424627950823,22.773003307984958,3.4085036603396084,22.84544509681696,3.0745409430967316,22.945923392754615,2.9552899921635016,29.179280321054478,5.488803190648152,classical
822.4267361319853,261.0264942817495,1434.199660924197,622.4557253506229,1135.925475390758,258.3197640867675,0.03945743336397059,0.01674844738108833,0.026797185,0.018498948,-374.0075,76.01885,172.44232,23.219366,6.402986,25.447521,20.150894,12.064784,5.8518014,16.452578,1.5909553,9.813663,-6.710564,8.617877,-1.1913427,8.731194,-0.29050222,9.518671,0.33312535,8.863995,-6.55182,8.39722,-7.3002505,7.8348093,-7.3283715,8.536196,0.29840344,0.30151775,0.21784241,0.19782545,0.3408695,0.34853452,0.19885807,0.20166036,0.25878116,0.27543104,0.3586617,0.3056851,0.37417248,0.31812897,0.45494208,0.34103477,0.42487913,0.32704884,0.23461175,0.21720517,0.18181072,0.23906404,0.29432514,0.31216076,[112.34714674],15.747291827149596,4.288963328764579,16.175684888264993,4.422312546968741,17.92730464572508,4.253356284139015,20.02737298395906,3.7595763953388586,20.91513454213292,3.189087898264873,19.607496340146454,3.496528542477825,25.260435764132115,4.918212168056412,classical
792.835553815877,122.45874764722852,1207.3843657785894,319.8806721218103,1205.092938566625,154.86719040707013,0.03658178937693499,0.00790711298731181,0.008043457,0.0045761047,-498.60873,42.52042,177.52312,11.801267,11.209716,10.041285,27.63433,6.9660954,-2.8418262,8.16881,5.090956,6.3535266,-6.604385,8.108809,-1.0570543,6.113101,-4.144494,7.317398,-3.0533736,6.2376385,-9.90994,6.577809,-8.573808,5.66601,-9.189356,5.672811,0.2882184,0.15928043,0.6999816,0.3418352,0.32396176,0.16971971,0.21525799,0.28427848,0.24533173,0.31474498,0.36395642,0.29364648,0.35009718,0.33063474,0.15744928,0.16830786,0.27247238,0.25901332,0.18707307,0.2311933,0.15841033,0.22148873,0.13618371,0.15437545,[103.359375],23.351060026200873,3.4547437402838277,19.706645575207574,4.4977167356529835,22.429719923568975,3.90696268662775,23.341096939372978,3.4039270253988523,21.781985522354642,3.077976515962131,18.214910707789215,2.0754303303666743,20.99739259022752,2.448709833509217,classical
1128.3232351038548,353.4159121050613,2165.7952370658377,797.168170539471,1375.9555481090579,287.05108298264935,0.05439309512867647,0.026061950193007825,0.012357474,0.013662231,-429.10315,85.57513,120.74545,38.13243,-1.6823534,26.294857,17.948559,8.515739,7.7335906,12.704639,-2.0437236,8.286893,-3.941744,10.767313,-2.536047,9.085038,-0.5834436,7.6427546,-0.79653716,7.4823523,-9.051198,9.067345,-3.689939,10.34782,-0.9829521,13.519078,0.4125379,0.3367967,0.2844264,0.27811608,0.19094175,0.21024323,0.26480165,0.27134013,0.3409323,0.32935673,0.38690034,0.34104377,0.19571045,0.20525606,0.3051728,0.2516087,0.4563149,0.36690888,0.26622322,0.20945789,0.2126179,0.2643791,0.3311112,0.3231977,[95.703125],17.215323501952124,4.528117047768843,19.572772985595535,5.575737463491197,23.052175401384666,5.304659140039569,23.96860970621316,4.253540237448887,22.906224426327235,3.8275796619690445,22.401468604110338,3.351781753410147,23.600786744133483,5.220835709858078,classical
1369.6932279666023,417.02553510343927,2655.325610275977,739.0680647502878,1465.9170515806916,223.89394082056012,0.07356796028444272,0.03843068134215851,0.038916074,0.025942003,-309.24283,67.83446,138.64113,31.242216,-29.713259,17.578785,33.618786,9.515198,-0.37825736,12.4014845,5.2437387,8.1209545,-6.3323126,8.758801,3.280733,9.035629,-6.714091,13.190251,-0.6922032,10.695897,-13.243885,9.561955,-8.528504,11.850835,-9.668246,11.074916,0.37429997,0.34966308,0.18012014,0.17129123,0.1928123,0.29776868,0.13403542,0.16929519,0.2044999,0.22749785,0.45961934,0.38019073,0.24102287,0.21871638,0.25116858,0.31590703,0.25997254,0.28973863,0.35858443,0.32127762,0.37373644,0.3525315,0.25931564,0.2518911,[123.046875],18.466417736825964,4.3264444478686706,21.16629436535806,5.000938051467189,25.018617206442592,4.986436978588341,25.15416518009009,4.139623676659943,25.77653609300448,3.835921178780345,25.976243561017338,3.4444726936756247,31.778707104421997,4.717947519388745,classical
1016.4245653368096,514.3906805345871,1823.9389708905767,968.4573217691483,1152.1288725873821,325.89513754517674,0.06115495900251548,0.04509209441692387,0.040571712,0.025305733,-319.78223,75.21494,165.98755,31.605148,-11.918571,33.44397,27.240343,13.255021,7.8435597,14.696088,1.7273006,8.755286,-7.849843,10.277401,-2.4120853,7.69646,-2.9088757,9.182565,-2.5311306,8.312676,-11.365741,7.2906837,-4.6136107,10.358948,-4.4873586,9.024872,0.33530113,0.29204983,0.38979986,0.3647789,0.25528267,0.2664767,0.24274749,0.23336866,0.33398336,0.33121577,0.26549992,0.25421357,0.2747273,0.25601497,0.28472987,0.2718948,0.4686439,0.330008,0.38461992,0.3154817,0.25844723,0.25436044,0.33723024,0.31629276,[151.99908088],17.324806060458066,4.527207720044462,15.624817686389964,4.001659756273266,19.434922595017678,3.7884135219850252,20.915397072360012,3.5241164253427146,22.64328491663458,3.609400188291747,21.99851392631152,3.9790541536375095,27.030019893049175,6.062233328576357,classical
1281.8143785370296,549.7314682383555,2440.3352436266446,1242.0561679321002,1502.891671249433,365.3572648673142,0.059410449521091334,0.03403219520639835,0.016008371,0.013771899,-419.26315,62.921734,127.44508,38.12816,-3.7823565,17.608492,23.200216,12.667866,-4.3346996,15.820027,4.030428,11.094921,-8.209103,12.717284,-7.6188607,6.7445126,-7.0756884,8.374415,-2.9239514,6.524457,-7.409898,7.684443,-5.437336,6.9967856,-9.099495,7.1695333,0.15404029,0.1863833,0.30050677,0.35865974,0.29994616,0.28159887,0.40522242,0.38519427,0.28206897,0.29217768,0.11986768,0.15196826,0.15475768,0.2149737,0.26481718,0.34273535,0.20749313,0.2511048,0.29304123,0.37440532,0.20924833,0.25753015,0.18056993,0.24795854,[107.66601562],16.182666297395386,5.045158349916946,20.92837769702572,6.400818350361471,24.051581008205876,5.138342517280934,23.254868668353488,3.6945458512644542,23.7606981155221,3.4362653431866352,20.916873388528884,2.9339178521592064,26.347341286577933,4.962998575881167,classical
1534.2936138496052,432.91363693645496,2838.866167098007,741.4885175235808,1465.0945248545136,235.4186845058096,0.09395219076528638,0.041684950558959065,0.04150091,0.030249873,-275.37598,75.782776,125.30793,31.913338,-41.05129,22.574434,24.607311,11.12109,-4.7889285,15.463168,-4.253849,9.648924,-15.021034,12.600725,-5.045092,9.095215,-5.0018373,10.508978,2.4730597,10.025825,-10.894701,7.2820582,-8.017638,8.803116,-5.1663785,10.476264,0.22602585,0.274614,0.24934492,0.22475885,0.23471259,0.2835409,0.21480104,0.24267106,0.38346925,0.3342757,0.20879194,0.22391814,0.18594235,0.2586859,0.2946202,0.32396907,0.33974418,0.2675504,0.5399964,0.37390766,0.29996458,0.26038575,0.23306848,0.24998705,[161.49902344],16.26900375105952,4.556672084592502,19.359036432803364,5.580596152061338,22.20072629460029,4.906472004762177,22.953581803313572,4.353673860395628,24.248274890515553,4.000130981627063,24.585965098450618,3.299791646331716,31.8028928498389,5.873746068923476,classical
1279.1711367505463,303.7388831371496,2377.393957557324,596.323693958244,1338.7980926482364,222.01556098306833,0.07583589819562693,0.027410949495412788,0.04430227,0.033056352,-276.03903,81.12984,146.35081,22.071636,-36.59162,19.410446,24.200796,16.058777,-2.5551605,12.85519,-2.1697466,9.428294,-13.303985,9.734208,-6.504971,8.914925,-9.398983,8.494043,-3.1274786,7.779224,-11.537067,8.175744,-4.1871166,7.932522,-1.6895956,10.408103,0.24362761,0.25749764,0.31889683,0.2646057,0.4678135,0.36345553,0.2682514,0.23035477,0.31498626,0.34753385,0.16608939,0.1842843,0.22209074,0.26670438,0.31618983,0.3467019,0.2640137,0.23610154,0.38735008,0.33797926,0.27854866,0.28839773,0.28667605,0.26476312,[151.99908088],15.396328505742781,4.202863633045929,19.738485786991337,4.9269420435840905,22.34041376813541,4.640900482171995,23.137847983444864,3.610158847358024,24.393229236341075,3.4883727738649877,23.74540287912736,3.0568947029215323,30.472871169112175,5.589367502706614,classical
1633.409673177342,419.6947498130137,3161.49754952351,938.1993401173291,1734.7827973318551,284.42768234540273,0.10895928066950464,0.04868762034542661,0.012813881,0.014808692,-409.53445,83.79935,116.80004,25.370047,-16.164232,18.903772,11.717685,11.234386,0.7060147,16.457909,6.006949,10.689992,-4.2744565,13.270807,0.4954767,9.488323,0.43389034,12.61971,12.597706,13.211488,-1.1140984,10.048703,-1.1403234,11.841402,4.957852,12.600515,0.2960651,0.34348154,0.19633883,0.24065134,0.23524062,0.26828012,0.32676283,0.34512892,0.27857712,0.31299615,0.21608847,0.26315743,0.21346033,0.26417917,0.15635166,0.18941024,0.28030878,0.3316822,0.3140184,0.31725973,0.3733958,0.34777927,0.36404175,0.3465181,[161.49902344],15.814587368899296,3.8583841749118957,15.919246326253795,4.6311260645783605,20.656587199688154,5.057999197609368,21.700624716055533,3.7995565439279204,26.372996924144697,5.481820849210131,24.95808471223025,4.894929313820139,30.172577840559207,4.983723104582817,classical
1396.6924270627298,295.2573149663004,2652.8339586759867,695.8411401442927,1525.255382611543,259.3793401321198,0.0726431737374226,0.024683341343449048,0.01974107,0.012951961,-358.65674,75.19103,129.08748,26.66257,-30.39764,25.43529,19.88953,11.000074,-10.38638,14.371385,-0.652045,9.9547,-10.611145,11.260002,1.542054,8.145608,-3.9753864,11.131297,1.868904,8.565056,-8.83354,8.706563,-7.1676545,7.808079,-8.212758,8.140321,0.17277479,0.22436821,0.16358508,0.23516299,0.2012684,0.27966246,0.17624816,0.24150659,0.20020826,0.28292498,0.29448017,0.2727898,0.5209586,0.39930046,0.3204106,0.23383285,0.3690185,0.36060485,0.24691135,0.2740108,0.19010033,0.2516769,0.15071858,0.24862015,[107.66601562],15.992616139153691,3.828812449103825,21.95223629793394,4.95609211061142,24.75922757887837,3.905491492726476,24.780582792798185,3.31245455979473,24.90923058058775,3.6359168515996534,23.084884034689832,2.421501375704398,29.116383185124477,3.901369791593594,classical
1329.2649559947513,331.4873352767407,2462.0767788252224,605.6506452258146,1415.4533805033204,202.12642987529355,0.07881698372194272,0.03388347577314894,0.021296714,0.02427693,-368.46594,72.152916,124.26599,21.629175,-31.582449,20.652514,17.601763,13.373007,2.3229303,13.160086,-5.9495974,9.190217,-11.807773,14.900533,-5.547481,11.172136,-5.4078875,11.906999,-1.3051714,6.199677,-8.427182,7.7118316,-3.613824,11.458714,2.2061694,14.411744,0.335251,0.36718747,0.2471561,0.23296352,0.3612767,0.30741408,0.27032062,0.24981959,0.4649823,0.3607375,0.31801414,0.2911715,0.20744222,0.27152073,0.23465328,0.27455124,0.15818119,0.19484903,0.21526887,0.25402272,0.21427481,0.27229732,0.19164333,0.18113123,[123.046875],16.970875578364005,3.7310898085829014,22.1589503401004,4.42539107875224,24.43479798319939,4.012061530855505,25.271575321926342,3.552649213183074,24.91522990150551,3.1500707584830026,23.721991614357442,3.0582501424789026,27.676614539128586,4.67041743336991,classical
1327.3486451321814,190.00540445900003,2172.5785293815306,413.7550622099973,1326.8652104399382,185.2863116368049,0.09385279605263158,0.01677223465770365,0.13462317,0.052068528,-160.33943,49.43499,164.12074,22.041996,-48.87504,13.550401,1.5913547,10.599276,-7.591044,9.999975,-2.631471,5.7848854,-11.077547,5.6896553,-7.0276327,6.088018,-8.120849,6.3279085,1.2311882,6.593556,-5.4963484,7.132787,-4.222176,6.7803636,-5.458137,7.7320414,0.2802635,0.2890292,0.15560094,0.17067388,0.18829611,0.29373127,0.17225604,0.102916546,0.58434665,0.3754696,0.21115117,0.19496207,0.15760493,0.19245367,0.29806367,0.3453676,0.24182896,0.18884434,0.43427166,0.3920056,0.13582519,0.09135546,0.2811748,0.27495196,[198.76802885],16.535027558713825,4.6948840957727125,19.339858401837088,4.001824593656835,21.854188378067075,4.08514855882956,23.285865385153382,3.133661623040057,26.540746718252965,2.8782664726224483,23.47690327060271,2.718198147353574,17.679373060732818,3.0793182285165157,classical
1063.472218094083,346.25638226495386,1611.1902573529412,1051.9943054536234,1552.579922603203,405.3651187423079,0.051040885618227554,0.015022984776564684,0.11537952,0.054005258,-249.54944,60.3247,161.56836,23.97186,10.129534,26.695524,-3.0705643,12.868138,-0.59651756,8.815238,-2.0836587,7.2399545,-12.191772,7.803833,-8.60149,7.62551,-14.638914,6.826169,-12.049384,7.3297048,-12.300341,6.743352,-7.1745567,7.681368,-7.891679,6.5910172,0.10367683,0.2718364,0.05824679,0.08055288,0.21122718,0.27311704,0.3652151,0.40518138,0.13899255,0.14476575,0.17465515,0.2877712,0.10680416,0.13055184,0.24985714,0.36177444,0.13253574,0.22612038,0.1454272,0.14839259,0.46698424,0.41359925,0.13772337,0.11687994,[129.19921875],17.443981822970017,4.20941871517494,19.37641248589685,4.402031107738118,26.03261220756328,5.140879787828414,25.674276688464655,3.9846362131963295,24.226358289909275,3.8067927730456868,17.310471588969047,3.872061723621592,14.911007479278766,2.1696435957223756,classical
1181.5125561645536,338.8891921092046,2032.8127078596654,754.756606326859,1412.1789063254485,311.41771388625114,0.07170553768382353,0.023317832895559783,0.017927846,0.0066885287,-402.22232,53.869614,154.00491,35.924164,-15.211341,17.923578,15.294042,14.164408,-3.0777786,11.807538,-3.1944375,11.682124,-9.778082,12.952622,-17.310207,12.160234,-12.3065605,11.65765,-7.9146423,13.17939,-7.0827584,11.217359,-0.28117216,11.540146,1.5458187,11.036702,0.35328406,0.36929002,0.20863944,0.25814798,0.1804108,0.17503282,0.37561327,0.3545945,0.2211063,0.22476815,0.27378815,0.35141036,0.20261754,0.2690298,0.26553625,0.3035443,0.21168707,0.2606661,0.15660419,0.16791442,0.3929378,0.38166106,0.18230845,0.1400653,[80.74951172],17.77548630386536,3.7428058005931057,21.514022608836335,4.640551251503716,26.36622994931662,5.223344685058893,27.072927213536097,4.8830950023699256,28.202696184782372,5.014192415445868,25.81096943641977,4.19127170642862,19.49154146239988,3.395476980951653,classical
